#(1)                 (2)    (3)    (4)     (5)      (6)     (7)        (8)  (9)  (10)  (11)   (12)   (13)   (14)  (15)  (16)  (17)  (18)
#date-time           procs  procs  mem     mem      mem     mem        swp  swp  io    io     syst   syst   cpu   cpu   cpu   cpu   cpu
#date-time           r      b      swpd    free     buff    cache      si   so   bi    bo     in     cs     us    sy    id    wa    st
2014-07-08-12:37:00  1      0      218912  1730336  421944  120486088  0    0    240   2000   8203   10307  0     0     99    0     0
2014-07-08-12:37:01  0      0      218912  1729344  421944  120486456  0    0    180   8036   10704  12229  0     0     99    0     0
2014-07-08-12:37:02  0      0      218912  1731452  421944  120486664  0    0    140   7260   9182   12474  0     0     99    0     0
2014-07-08-12:37:03  0      1      218912  1727424  421944  120486912  0    0    140   6500   9823   11940  0     0     99    0     0
2014-07-08-12:37:04  0      0      218912  1728044  421944  120487096  0    0    200   9288   10261  13967  0     0     99    0     0
2014-07-08-12:37:05  0      0      218912  1725700  421944  120487360  0    0    104   2296   7660   9894   0     0     100   0     0
2014-07-08-12:37:06  0      0      218912  1731436  421944  120487552  0    0    180   6472   10437  12255  0     0     99    0     0
2014-07-08-12:37:07  0      0      218912  1723292  421944  120487816  0    0    196   2080   7742   10189  0     0     99    0     0
2014-07-08-12:37:08  1      0      218912  1726632  421944  120488096  0    0    196   2336   8427   11180  0     0     99    0     0
2014-07-08-12:37:09  0      0      218912  1726012  421944  120488368  0    0    192   2224   8067   11008  0     0     99    0     0
2014-07-08-12:37:10  4      0      218912  1727384  421944  120488600  0    0    164   6256   10199  12439  0     0     99    0     0
2014-07-08-12:37:11  0      0      218912  1714072  421944  120488928  0    0    316   6984   11959  13868  1     1     99    0     0
2014-07-08-12:37:12  1      0      218912  1719700  421944  120489216  0    0    124   2180   9247   10773  0     0     99    0     0
#(1)                 (2)    (3)    (4)     (5)      (6)     (7)        (8)  (9)  (10)  (11)   (12)   (13)   (14)  (15)  (16)  (17)  (18)
#date-time           procs  procs  mem     mem      mem     mem        swp  swp  io    io     syst   syst   cpu   cpu   cpu   cpu   cpu
#date-time           r      b      swpd    free     buff    cache      si   so   bi    bo     in     cs     us    sy    id    wa    st
2014-07-08-12:37:13  0      0      218912  1718160  421944  120489424  0    0    220   9028   10695  13793  0     0     99    0     0
2014-07-08-12:37:14  0      0      218912  1721512  421944  120489680  0    0    224   2372   8030   10171  0     0     99    0     0
2014-07-08-12:37:15  0      0      218912  1721784  421944  120489976  0    0    220   2324   7989   10152  0     0     99    0     0
2014-07-08-12:37:16  0      0      218912  1724660  421944  120490256  0    0    164   7940   10654  11293  0     0     99    0     0
2014-07-08-12:37:17  0      0      218912  1720080  421944  120490496  0    0    184   10408  10538  13771  0     0     99    0     0
2014-07-08-12:37:18  1      0      218912  1725916  421944  120490784  0    0    192   2468   8231   10469  0     0     100   0     0
2014-07-08-12:37:19  1      1      218912  1719272  421944  120491000  0    0    156   2352   8316   10466  0     0     99    0     0
2014-07-08-12:37:20  0      0      218912  1720388  421944  120491296  0    0    248   2308   8482   10427  0     0     99    0     0
2014-07-08-12:37:21  0      0      218912  1719380  421944  120491584  0    0    180   7336   11754  12307  1     0     99    0     0
2014-07-08-12:37:22  0      0      218912  1718908  421944  120491840  0    0    164   2372   8803   10098  1     0     99    0     0
2014-07-08-12:37:23  0      0      218912  1720468  421944  120492016  0    0    188   2224   7930   10127  0     0     99    0     0
2014-07-08-12:37:24  0      0      218912  1718236  421944  120492296  0    0    248   11412  11324  13211  0     0     99    0     0
2014-07-08-12:37:25  0      0      218912  1721336  421944  120492616  0    0    148   2440   7277   9799   0     0     100   0     0
2014-07-08-12:37:26  2      0      218912  1719592  421944  120492792  0    0    120   6856   9603   11321  0     0     99    0     0
2014-07-08-12:37:27  0      0      218912  1719756  421944  120493008  0    0    216   2264   8087   10486  0     0     99    0     0
2014-07-08-12:37:28  1      0      218912  1717640  421948  120493232  0    0    140   2320   7953   10323  0     0     99    0     0
2014-07-08-12:37:29  1      0      218912  1718376  421948  120493464  0    0    156   1988   7662   9927   0     0     99    0     0
2014-07-08-12:37:30  0      0      218912  1720600  421948  120493680  0    0    168   7940   10215  11936  0     0     99    0     0
2014-07-08-12:37:31  2      0      218912  1720972  421948  120493848  0    0    140   9672   11059  12469  0     0     99    0     0
2014-07-08-12:37:32  0      0      218912  1721164  421948  120494056  0    0    144   2292   8261   10533  0     0     99    0     0
2014-07-08-12:37:33  0      0      218912  1722900  421948  120494264  0    0    152   2100   7833   10155  0     0     99    0     0
#(1)                 (2)    (3)    (4)     (5)      (6)     (7)        (8)  (9)  (10)  (11)   (12)   (13)   (14)  (15)  (16)  (17)  (18)
#date-time           procs  procs  mem     mem      mem     mem        swp  swp  io    io     syst   syst   cpu   cpu   cpu   cpu   cpu
#date-time           r      b      swpd    free     buff    cache      si   so   bi    bo     in     cs     us    sy    id    wa    st
2014-07-08-12:37:34  0      0      218912  1723164  421948  120494496  0    0    208   2376   8056   10516  0     0     99    0     0
2014-07-08-12:37:35  3      0      218912  1723792  421948  120494800  0    0    184   7396   10320  12066  0     0     99    0     0
2014-07-08-12:37:36  0      0      218912  1717268  421948  120495072  0    0    176   5920   9398   11281  0     0     99    0     0
2014-07-08-12:37:37  0      0      218912  1719484  421948  120495328  0    0    264   2244   7438   9612   0     0     99    0     0
2014-07-08-12:37:38  1      0      218912  1717392  421948  120495584  0    0    168   5968   10447  11945  0     0     99    0     0
2014-07-08-12:37:39  0      0      218912  1717260  421948  120495824  0    0    144   1864   8139   10365  0     0     99    0     0
2014-07-08-12:37:40  0      0      218912  1717756  421948  120496032  0    0    176   2064   8153   10097  0     0     99    0     0
2014-07-08-12:37:41  0      0      218912  1715796  421948  120496272  0    0    192   7712   10671  11428  0     0     99    0     0
2014-07-08-12:37:42  0      0      218912  1714064  421948  120496576  0    0    224   2060   7997   9674   0     0     99    0     0
2014-07-08-12:37:43  0      0      218912  1717120  421948  120496840  0    0    256   7940   11589  12320  0     0     99    0     0
2014-07-08-12:37:44  0      0      218912  1715380  421948  120497088  0    0    180   2164   7422   8860   0     0     100   0     0
2014-07-08-12:37:45  0      0      218912  1718108  421948  120497344  0    0    208   5276   9610   11106  0     0     99    0     0
2014-07-08-12:37:46  0      0      218912  1713760  421948  120497616  0    0    184   10676  12690  13276  0     0     99    0     0
2014-07-08-12:37:47  0      0      218912  1718412  421948  120497872  0    0    180   2292   8287   10273  0     0     99    0     0
2014-07-08-12:37:48  1      0      218912  1715976  421956  120498096  0    0    176   2344   7969   9720   0     0     99    0     0
2014-07-08-12:37:49  1      0      218912  1718960  421956  120498368  0    0    160   2028   7560   9586   0     0     100   0     0
2014-07-08-12:37:50  0      0      218912  1716348  421956  120498632  0    0    232   2364   8966   10633  0     0     99    0     0
2014-07-08-12:37:51  0      0      218912  1717836  421956  120498848  0    0    156   6920   10495  11511  0     0     99    0     0
2014-07-08-12:37:52  0      0      218912  1711380  421956  120499120  0    0    220   5760   10423  11856  0     0     99    0     0
2014-07-08-12:37:53  0      0      218912  1711272  421956  120499376  0    0    164   2336   8338   10558  0     0     99    0     0
2014-07-08-12:37:54  0      0      218912  1713860  421956  120499592  0    0    180   2308   8011   10104  0     0     99    0     0
#(1)                 (2)    (3)    (4)     (5)      (6)     (7)        (8)  (9)  (10)  (11)   (12)   (13)   (14)  (15)  (16)  (17)  (18)
#date-time           procs  procs  mem     mem      mem     mem        swp  swp  io    io     syst   syst   cpu   cpu   cpu   cpu   cpu
#date-time           r      b      swpd    free     buff    cache      si   so   bi    bo     in     cs     us    sy    id    wa    st
2014-07-08-12:37:55  1      0      218912  1712868  421956  120499920  0    0    176   2052   7648   9464   0     0     99    0     0
2014-07-08-12:37:56  1      0      218912  1713364  421956  120500136  0    0    196   12952  12746  13330  0     0     99    0     0
2014-07-08-12:37:57  0      0      218912  1710708  421956  120500424  0    0    272   6276   9770   11628  0     0     99    0     0
2014-07-08-12:37:58  1      0      218912  1710188  421956  120500784  0    0    276   2412   8506   10963  0     0     99    0     0
2014-07-08-12:37:59  0      0      218912  1711500  421956  120501040  0    0    176   6500   9568   11556  0     0     99    0     0
2014-07-08-12:38:00  0      0      218912  1713112  421956  120501320  0    0    176   2388   7673   9943   0     0     99    0     0
2014-07-08-12:38:01  0      0      218912  1712696  421956  120501568  0    0    212   6444   9978   11615  0     0     99    0     0
2014-07-08-12:38:02  1      0      218912  1713944  421956  120501872  0    0    272   2048   7880   10330  0     0     99    0     0
2014-07-08-12:38:03  0      0      218912  1713300  421956  120502176  0    0    148   2368   7763   10062  0     0     99    0     0
2014-07-08-12:38:04  0      0      218912  1714184  421956  120502368  0    0    152   2308   7400   10198  0     0     100   0     0
2014-07-08-12:38:05  0      0      218912  1713320  421956  120502600  0    0    164   2136   8007   10634  0     0     99    0     0
2014-07-08-12:38:06  0      0      218912  1712320  421956  120502864  0    0    176   11032  13158  13973  0     0     99    0     0
2014-07-08-12:38:07  0      0      218912  1711892  421956  120503104  0    0    144   2304   7718   10094  0     0     100   0     0
2014-07-08-12:38:08  1      0      218912  1710048  421956  120503280  0    0    136   7900   10789  12369  0     0     99    0     0
2014-07-08-12:38:09  0      0      218912  1708064  421956  120503536  0    0    176   9452   11950  13287  0     0     99    0     0
2014-07-08-12:38:10  0      0      218912  1708692  421956  120503792  0    0    280   2348   8198   10317  0     0     99    0     0
2014-07-08-12:38:11  0      0      218912  1700716  421956  120504160  0    0    152   7012   11509  13030  0     0     99    0     0
2014-07-08-12:38:12  0      0      218912  1705352  421956  120504328  0    0    128   2136   9382   10790  0     0     99    0     0
2014-07-08-12:38:13  0      0      218912  1703480  421956  120504520  0    0    160   5268   10560  12029  0     0     99    0     0
2014-07-08-12:38:14  0      0      218912  1706712  421956  120504736  0    0    176   2340   8234   10022  0     0     99    0     0
2014-07-08-12:38:15  0      0      218912  1703368  421956  120505064  0    0    188   2116   8301   10413  0     0     99    0     0
#(1)                 (2)    (3)    (4)     (5)      (6)     (7)        (8)  (9)  (10)  (11)   (12)   (13)   (14)  (15)  (16)  (17)  (18)
#date-time           procs  procs  mem     mem      mem     mem        swp  swp  io    io     syst   syst   cpu   cpu   cpu   cpu   cpu
#date-time           r      b      swpd    free     buff    cache      si   so   bi    bo     in     cs     us    sy    id    wa    st
2014-07-08-12:38:16  0      0      218912  1707096  421956  120505272  0    0    160   6448   10039  11106  0     0     99    0     0
2014-07-08-12:38:17  1      0      218912  1705044  421956  120505496  0    0    140   2300   8240   9812   0     0     100   0     0
2014-07-08-12:38:18  1      0      218912  1707524  421956  120505720  0    0    176   2156   8114   9966   0     0     99    0     0
2014-07-08-12:38:19  0      0      218912  1705332  421956  120505984  0    0    156   8540   10903  12715  0     0     99    0     0
